customer_id,age,job,marital,education,default,balance,housing,loan,duration,products,churn,location
3220,35,technician,married,tertiary,0,1354,0,0,250,2,1,Kotobabi
3221,29,technician,married,secondary,0,23,1,0,163,1,1,Labadi
3222,52,technician,married,secondary,0,0,0,0,541,3,1,Kwabenya
3223,34,unemployed,married,secondary,0,978,0,0,262,2,1,Haatso
3224,60,technician,married,secondary,0,294,0,0,206,4,1,Abeka-Lapaz
3225,32,self-employed,married,secondary,0,409,0,0,115,2,1,Kwashieman
3226,27,admin.,single,secondary,0,261,1,1,592,4,1,Kaneshie
3227,55,entrepreneur,married,secondary,0,27624,0,0,437,1,1,Ada Kasseh
3228,29,management,single,tertiary,0,3846,0,0,313,2,1,Korle Gonno
3229,42,blue-collar,married,secondary,0,2913,0,0,705,1,1,Ada Foah
3230,33,management,divorced,tertiary,0,2240,0,0,198,1,1,Adjei Kojo
3231,29,blue-collar,married,primary,0,5,0,0,321,1,1,Abossey Okai
3232,39,admin.,married,secondary,0,150,0,0,296,4,1,Labadi
3233,31,technician,single,tertiary,0,882,0,0,411,1,1,Abeka-Lapaz
3234,60,management,divorced,tertiary,0,366,0,0,593,1,1,Kwashieman
3235,25,student,single,tertiary,0,1189,0,0,165,1,1,Adenta
3236,45,admin.,married,secondary,0,204,1,0,224,2,1,Kokomlemle
3237,29,management,single,tertiary,0,637,1,0,340,1,1,Accra New Town
3238,55,management,divorced,tertiary,0,2383,0,0,591,2,1,Abokobi
3239,26,technician,single,secondary,0,1231,1,0,385,2,1,Kaneshie
3240,30,management,single,tertiary,0,3340,0,0,238,3,1,Adenta
3241,54,admin.,divorced,secondary,0,200,0,0,170,1,1,Korle Gonno
3242,39,blue-collar,single,tertiary,0,48,0,0,539,1,1,Labadi
3243,26,management,single,tertiary,0,2786,0,0,300,2,1,Chorkor
3244,57,retired,married,secondary,0,5313,0,0,200,1,1,Abossey Okai
3245,39,unemployed,married,tertiary,0,201,0,0,699,1,1,Dansoman
3246,25,blue-collar,single,secondary,0,389,0,0,837,1,1,Abossey Okai
3247,43,blue-collar,married,primary,0,3917,0,0,725,2,1,East Legon
3248,32,blue-collar,married,secondary,0,889,1,0,1076,2,1,Darkuman
3249,43,management,divorced,tertiary,0,481,1,0,187,1,1,"Labone, Accra"
3250,50,management,divorced,tertiary,0,810,0,0,510,3,1,Achimota
3251,35,services,married,secondary,0,52,1,0,328,2,1,Dawhenya
3252,37,management,married,tertiary,0,108,1,1,262,2,1,Legon
3253,42,admin.,single,secondary,0,684,0,0,207,1,1,Kotobabi
3254,27,management,married,secondary,0,2071,0,0,449,1,1,Adabraka
3255,27,services,single,secondary,0,339,0,0,182,1,1,"Cantonments, Accra"
3256,29,management,single,tertiary,0,572,0,0,224,1,1,Kwabenya
3257,29,student,single,secondary,0,1779,0,0,400,1,1,"Labone, Accra"
3258,26,student,single,secondary,0,132,0,0,217,1,1,Kwabenya
3259,39,admin.,single,tertiary,0,22086,0,0,160,1,1,Abokobi
3260,41,services,married,secondary,0,0,1,1,352,2,1,Lashibi
3261,29,management,married,tertiary,0,205,0,0,787,1,1,Labadi
3262,33,technician,single,tertiary,0,317,1,0,323,1,1,Accra
3263,32,management,married,tertiary,0,4945,0,0,160,1,1,Sakumono
3264,30,management,married,tertiary,0,419,1,0,194,1,1,Ada Foah
3265,38,technician,single,secondary,0,1130,0,0,96,2,1,Accra
3266,55,admin.,married,secondary,0,1662,0,0,94,2,1,"Labone, Accra"
3267,25,admin.,single,secondary,0,1871,0,0,136,1,1,"Cantonments, Accra"
3268,38,entrepreneur,divorced,secondary,0,1190,1,0,81,2,1,Adabraka
3269,35,blue-collar,married,secondary,0,563,0,1,147,1,1,East Legon
3270,31,unemployed,married,secondary,0,6,0,0,121,4,1,Kwashieman
3271,25,services,single,secondary,0,594,0,0,89,2,1,Kuntunse
3272,31,management,single,tertiary,0,617,0,0,1161,1,1,Adenta East
3273,27,student,single,secondary,0,538,0,0,124,2,1,Kaneshie
3274,34,admin.,single,secondary,0,303,0,0,282,3,1,Dansoman
3275,40,admin.,single,secondary,0,985,1,0,592,3,1,Adjei Kojo
3276,27,admin.,married,secondary,0,897,0,0,397,1,1,Dansoman
3277,28,management,single,secondary,0,171,0,0,324,1,1,Abeka-Lapaz
3278,28,management,single,secondary,0,1633,0,0,275,1,1,Achimota
3279,35,admin.,divorced,secondary,0,1085,0,0,199,1,1,Darkuman
3280,58,retired,married,primary,0,1980,0,0,255,1,1,Adenta
3281,44,technician,married,tertiary,0,1933,0,0,462,1,1,Kaneshie
3282,57,retired,married,secondary,0,1841,0,0,302,1,1,"Cantonments, Accra"
3283,25,self-employed,single,tertiary,0,42,1,0,149,1,1,Kwabenya
3284,21,student,single,secondary,0,794,0,0,191,1,1,Labadi
3285,49,technician,married,secondary,0,905,0,0,1543,1,1,Airport City Accra
3286,54,management,married,tertiary,0,8295,0,0,207,1,1,Chorkor
3287,59,retired,married,primary,0,0,0,0,493,2,1,Kwashieman
3288,28,management,single,tertiary,0,874,1,0,509,1,1,Lartebiokorshie
3289,37,blue-collar,married,secondary,0,4321,0,0,657,1,1,Kokomlemle
3290,30,technician,single,tertiary,0,0,1,0,159,2,1,Adabraka
3291,35,housemaid,single,primary,0,745,0,0,522,3,1,Lartebiokorshie
3292,31,management,single,tertiary,0,924,0,0,207,2,1,Abeka-Lapaz
3293,41,unemployed,single,primary,0,216,0,0,577,3,1,Lartebiokorshie
3294,30,unemployed,single,tertiary,0,1159,0,0,366,1,1,Kwashieman
3295,28,self-employed,single,tertiary,0,3290,0,0,201,2,1,Madina
3296,31,unemployed,single,secondary,0,582,1,0,548,2,1,Kwashieman
3297,53,management,divorced,tertiary,0,380,0,1,438,2,1,Sakumono
3298,22,blue-collar,single,secondary,0,682,0,0,126,2,1,Adenta
3299,36,services,married,primary,0,92,1,0,244,7,1,Madina
3300,33,technician,single,secondary,0,66,0,0,157,2,1,Abelemkpe
3301,31,technician,single,tertiary,0,252,0,0,107,3,1,Adabraka
3302,49,admin.,married,tertiary,0,6574,0,0,138,3,1,"Labone, Accra"
3303,51,self-employed,married,unknown,0,2094,0,0,458,6,1,Adenta East
3304,34,technician,married,secondary,0,294,1,0,301,3,1,Achimota
3305,35,blue-collar,married,primary,0,1177,0,0,243,4,1,Darkuman
3306,32,admin.,single,tertiary,0,8866,0,0,234,2,1,Abeka-Lapaz
3307,36,entrepreneur,divorced,tertiary,0,3407,0,0,993,4,1,Madina
3308,31,management,single,tertiary,0,5205,0,0,529,2,1,Darkuman
3309,25,technician,single,tertiary,0,3630,0,0,221,7,1,Kwabenya
3310,25,services,single,tertiary,0,12,0,0,126,6,1,Lapaz (Accra)
3311,60,management,married,secondary,0,544,0,0,95,7,1,Haatso
3312,40,self-employed,single,tertiary,0,10346,0,0,491,2,1,Airport Residential Area
3313,50,management,married,tertiary,0,1612,0,0,532,2,1,Labadi
3314,32,management,single,tertiary,0,718,1,0,95,1,1,Abelemkpe
3315,60,admin.,married,secondary,0,3547,0,0,351,6,1,Dansoman
3316,32,services,married,secondary,0,914,0,0,372,1,1,Abeka-Lapaz
3317,52,entrepreneur,married,secondary,0,1306,0,0,288,1,1,Kuntunse
3318,59,technician,married,secondary,0,259,0,0,415,1,1,Abelemkpe
3319,56,retired,married,secondary,0,-1206,1,0,382,2,1,Accra New Town
3320,47,management,single,tertiary,0,372,0,0,257,1,1,Kotobabi
3321,43,management,married,tertiary,0,3518,0,0,181,2,1,Legon
3322,25,services,single,secondary,0,505,0,0,284,1,1,Kuntunse
3323,31,student,single,secondary,0,1776,0,0,220,1,1,Christian Village
3324,27,management,single,tertiary,0,20585,0,0,188,1,1,Airport City Accra
3325,26,admin.,married,secondary,0,1595,0,0,155,1,1,Akweteyman
3326,37,admin.,single,tertiary,0,1000,1,0,322,1,1,"Cantonments, Accra"
3327,27,admin.,single,tertiary,0,138,0,0,89,2,1,Abelemkpe
3328,49,management,married,tertiary,0,561,0,0,173,1,1,Adenta East
3329,26,management,single,tertiary,0,170,0,0,129,1,1,Adenta
3330,28,management,single,tertiary,0,502,0,0,136,2,1,Abossey Okai
3331,33,blue-collar,married,secondary,0,379,1,1,263,2,1,Haatso
3332,31,technician,married,unknown,0,14533,0,0,245,2,1,Abeka-Lapaz
3333,32,services,married,secondary,0,689,1,1,162,3,1,Labadi
3334,30,technician,single,secondary,0,2567,0,0,813,4,1,Lashibi
3335,34,management,married,tertiary,0,443,0,0,235,3,1,Adenta
3336,58,retired,married,primary,0,2074,0,0,259,2,1,Abeka-Lapaz
3337,34,management,married,tertiary,0,2374,1,1,270,2,1,Accra
3338,26,services,single,secondary,0,1347,0,0,280,6,1,Adenta East
3339,49,management,single,tertiary,0,7443,0,0,293,5,1,Kwashieman
3340,57,management,married,tertiary,0,10583,0,0,295,3,1,Kokrobite
3341,83,retired,married,primary,0,425,0,0,883,1,1,Airport Residential Area
3342,61,management,married,tertiary,0,997,0,0,269,1,1,Ada Kasseh
3343,64,retired,married,secondary,0,5966,1,0,983,1,1,Sakumono
3344,37,admin.,married,secondary,0,2061,1,1,459,1,1,Adabraka
3345,68,retired,married,secondary,0,0,0,0,586,1,1,Accra
3346,71,retired,married,tertiary,0,2887,0,0,128,1,1,Christian Village
3347,54,management,married,tertiary,0,1464,0,0,157,1,1,Adabraka
3348,37,management,married,tertiary,0,1315,0,0,224,1,1,Labadi
3349,22,student,single,unknown,0,466,0,0,377,1,1,Adjen Kotoku
3350,44,management,married,tertiary,0,2383,0,0,571,2,1,Haatso
3351,37,entrepreneur,married,tertiary,0,1649,0,1,140,3,1,Lartebiokorshie
3352,72,self-employed,married,tertiary,0,132,0,0,260,2,1,Korle Gonno
3353,69,retired,divorced,primary,0,482,0,0,260,2,1,Labadi
3354,41,blue-collar,married,secondary,0,203,0,0,342,2,1,Akweteyman
3355,44,blue-collar,married,secondary,0,88,1,0,275,1,1,Accra
3356,32,services,single,secondary,0,2881,0,0,356,1,1,Kwashieman
3357,79,retired,married,secondary,0,668,0,0,363,1,1,Achimota
3358,33,technician,married,secondary,0,73,1,0,218,1,1,Labadi
3359,45,management,married,tertiary,0,1309,0,0,367,1,1,Adjei Kojo
3360,40,management,married,tertiary,0,2763,1,0,566,1,1,Darkuman
3361,42,entrepreneur,married,secondary,0,2959,1,0,711,1,1,Christian Village
3362,30,technician,single,secondary,0,930,0,0,396,1,1,Madina
3363,28,management,single,tertiary,0,12956,1,0,940,1,1,Madina
3364,58,housemaid,divorced,secondary,0,0,0,0,478,2,1,Kokrobite
3365,39,admin.,divorced,secondary,0,19,1,0,503,2,1,Abossey Okai
3366,31,blue-collar,married,secondary,0,625,1,0,135,2,1,Lartebiokorshie
3367,45,admin.,married,unknown,0,5511,0,0,272,1,1,Abokobi
3368,56,blue-collar,married,primary,0,1137,0,0,176,1,1,Accra New Town
3369,46,management,divorced,tertiary,0,1329,0,0,247,2,1,Kokrobite
3370,56,retired,married,secondary,0,1044,0,0,353,2,1,Kuntunse
3371,27,services,single,secondary,0,302,0,0,203,1,1,Kaneshie
3372,30,unemployed,married,tertiary,0,330,0,0,264,1,1,Sakumono
3373,26,self-employed,single,tertiary,0,2857,0,0,446,1,1,Lartebiokorshie
3374,35,unemployed,single,primary,0,68,0,0,175,1,1,Korle Gonno
3375,52,blue-collar,married,primary,0,1524,0,0,1007,6,1,Ablekuma
3376,54,admin.,married,secondary,0,1633,0,0,409,2,1,Akweteyman
3377,41,entrepreneur,married,primary,0,0,0,0,438,2,1,Haatso
3378,24,management,single,tertiary,0,507,0,0,257,1,1,"Labone, Accra"
3379,28,blue-collar,single,secondary,0,643,0,0,308,2,1,Adjei Kojo
3380,62,management,married,tertiary,0,2785,0,0,270,3,1,Adjen Kotoku
3381,52,technician,married,secondary,0,137,0,0,227,2,1,Adjei Kojo
3382,23,services,single,secondary,0,870,0,0,316,4,1,Ablekuma
3383,82,retired,married,primary,0,8603,0,0,429,1,1,Ablekuma
3384,63,retired,married,secondary,0,18016,0,0,371,1,1,Adenta East
3385,32,admin.,married,secondary,0,51,1,1,297,1,1,"Labone, Accra"
3386,31,management,married,tertiary,0,1032,0,0,284,1,1,Adjei Kojo
3387,37,services,married,secondary,0,981,0,0,682,2,1,Korle Gonno
3388,40,technician,single,tertiary,0,431,0,0,180,2,1,"Labone, Accra"
3389,66,retired,married,secondary,0,203,0,0,376,1,1,Kwashieman
3390,37,management,married,tertiary,0,3737,0,0,224,1,1,Akweteyman
3391,38,unemployed,married,primary,0,7005,1,0,370,1,1,Adenta East
3392,27,student,single,secondary,0,111,0,0,495,2,1,Abeka-Lapaz
3393,58,retired,married,primary,0,565,0,0,876,1,1,Airport City Accra
3394,49,housemaid,married,primary,0,889,0,0,388,1,1,Lartebiokorshie
3395,31,management,single,secondary,0,202,1,0,167,1,1,"Labone, Accra"
3396,31,management,single,tertiary,0,307,0,0,361,1,1,Christian Village
3397,38,student,married,unknown,0,0,0,0,341,1,1,Kwashieman
3398,79,retired,married,primary,0,429,0,0,1006,2,1,Lashibi
3399,71,retired,married,tertiary,0,4388,0,0,896,2,1,Adjen Kotoku
3400,52,technician,married,tertiary,0,2557,0,0,340,1,1,Madina
3401,55,management,married,unknown,0,3122,0,0,349,1,1,Abeka-Lapaz
3402,46,blue-collar,married,secondary,0,922,1,0,576,1,1,Adabraka
3403,28,management,single,tertiary,0,3796,0,0,315,2,1,Accra
3404,22,student,single,secondary,0,185,0,0,153,1,1,Kotobabi
3405,49,management,single,tertiary,0,151,1,0,97,3,1,Lapaz (Accra)
3406,20,student,single,unknown,0,829,0,0,253,2,1,Christian Village
3407,19,student,single,primary,0,103,0,0,104,2,1,Adjei Kojo
3408,34,blue-collar,single,primary,0,79,0,0,336,4,1,Accra New Town
3409,73,management,married,tertiary,0,1609,0,0,169,2,1,Accra New Town
3410,27,management,single,tertiary,0,2489,0,0,323,2,1,Madina
3411,59,blue-collar,divorced,primary,0,989,0,0,125,2,1,Ablekuma
3412,25,student,single,tertiary,0,58,0,0,139,5,1,Abossey Okai
3413,44,entrepreneur,single,unknown,0,323,0,0,332,2,1,Darkuman
3414,28,management,single,tertiary,0,5474,0,0,486,5,1,Adenta
3415,25,management,single,tertiary,0,219,0,0,576,1,1,Abelemkpe
3416,28,management,married,tertiary,0,1240,0,0,849,1,1,Lashibi
3417,52,admin.,married,secondary,0,1228,1,1,218,1,1,Adenta
3418,57,management,married,tertiary,0,1660,0,0,642,1,1,Chorkor
3419,49,management,divorced,tertiary,0,914,0,0,185,1,1,Airport City Accra
3420,33,technician,married,tertiary,0,1699,0,0,600,1,1,Adenta
3421,47,technician,married,secondary,0,1167,1,0,505,1,1,Kwashieman
3422,68,retired,married,secondary,0,19317,1,0,249,1,1,Darkuman
3423,40,technician,single,tertiary,0,1646,1,0,173,1,1,Adjei Kojo
3424,46,management,married,tertiary,0,242,0,0,120,2,1,"Cantonments, Accra"
3425,29,technician,single,secondary,0,382,0,0,409,4,1,Abokobi
3426,55,management,divorced,tertiary,0,2383,0,0,1019,2,1,Labadi
3427,30,self-employed,married,tertiary,0,2666,0,0,475,2,1,Ablekuma
3428,49,admin.,divorced,secondary,0,1718,0,1,211,1,1,Legon
3429,48,management,married,tertiary,0,1147,0,0,389,1,1,Achimota
3430,21,student,single,secondary,0,216,0,0,414,1,1,Labadi
3431,45,admin.,married,secondary,0,153,0,0,277,1,1,Abelemkpe
3432,43,management,married,tertiary,0,1791,0,0,254,1,1,Kwabenya
3433,47,management,single,tertiary,0,86,0,0,253,1,1,Abokobi
3434,27,management,single,tertiary,0,6791,0,0,179,2,1,Lashibi
3435,20,student,married,unknown,0,292,0,0,385,2,1,Dawhenya
3436,37,unemployed,single,tertiary,0,1291,0,0,150,1,1,Achimota
3437,61,management,married,tertiary,0,175,0,0,270,2,1,Legon
3438,57,services,single,secondary,0,0,0,0,355,1,1,Ada Kasseh
3439,40,management,married,tertiary,0,0,0,0,131,2,1,Accra
3440,53,admin.,divorced,secondary,0,0,1,1,1452,1,1,Christian Village
3441,65,unknown,married,unknown,0,4717,0,0,256,1,1,East Legon
3442,67,retired,married,tertiary,0,701,0,0,254,2,1,Kwashieman
3443,66,retired,married,tertiary,0,3,0,0,550,1,1,Adabraka
3444,67,management,married,tertiary,0,405,0,0,345,2,1,Airport City Accra
3445,57,retired,married,secondary,0,168,0,0,342,1,1,Adenta East
3446,38,admin.,married,tertiary,0,4297,0,0,206,2,1,"Cantonments, Accra"
3447,56,management,divorced,tertiary,0,10532,0,0,324,1,1,Akweteyman
3448,46,management,married,tertiary,0,4693,0,1,79,1,1,Dawhenya
3449,69,technician,married,secondary,0,9064,0,0,714,1,1,Labadi
3450,32,services,single,secondary,0,6983,0,0,255,1,1,Airport Residential Area
3451,72,retired,married,tertiary,0,2,0,0,147,2,1,Lartebiokorshie
3452,41,admin.,married,tertiary,0,1536,0,0,273,1,1,Darkuman
3453,72,retired,married,primary,0,1612,0,0,530,2,1,Madina
3454,33,unemployed,married,secondary,0,1211,0,0,456,1,1,Abokobi
3455,37,admin.,married,secondary,0,96,0,0,155,1,1,Kotobabi
3456,34,management,married,tertiary,0,0,1,0,262,1,1,Airport Residential Area
3457,44,admin.,single,secondary,0,1534,0,0,166,1,1,East Legon
3458,42,services,single,secondary,0,3403,1,0,215,1,1,Ada Foah
3459,58,unemployed,married,secondary,0,687,1,0,221,1,1,Lapaz (Accra)
3460,34,technician,married,tertiary,0,7050,0,0,130,1,1,Dansoman
3461,55,entrepreneur,divorced,secondary,0,538,1,0,353,2,1,Abeka-Lapaz
3462,71,retired,married,primary,0,2600,0,0,212,1,1,Achimota
3463,23,student,single,secondary,0,0,0,0,217,1,1,Sakumono
3464,60,management,single,tertiary,0,1034,1,0,231,3,1,Abeka-Lapaz
3465,18,student,single,unknown,0,108,0,0,167,1,1,Dansoman
3466,54,technician,married,secondary,0,10185,0,0,559,1,1,"Cantonments, Accra"
3467,59,retired,divorced,tertiary,0,3444,0,0,252,1,1,Abossey Okai
3468,32,self-employed,single,tertiary,0,1815,0,0,235,1,1,East Legon
3469,61,self-employed,divorced,tertiary,0,52587,0,0,290,1,1,Abelemkpe
3470,31,management,married,tertiary,0,10884,0,0,294,3,1,Accra New Town
3471,42,blue-collar,married,primary,0,201,1,0,265,1,1,Haatso
3472,42,unemployed,married,unknown,0,190,0,0,704,2,1,Airport City Accra
3473,42,services,single,tertiary,0,94,1,0,176,2,1,Chorkor
3474,70,housemaid,divorced,primary,0,1311,0,0,651,1,1,Dansoman
3475,57,technician,married,secondary,0,589,1,0,167,1,1,Kaneshie
3476,60,retired,married,secondary,0,1853,0,0,408,1,1,Accra New Town
3477,53,blue-collar,divorced,primary,0,4401,0,0,254,1,1,East Legon
3478,48,unemployed,divorced,secondary,0,201,0,0,140,1,1,Airport Residential Area
3479,30,management,single,tertiary,0,533,0,0,229,2,1,Haatso
3480,39,management,single,tertiary,0,3840,1,0,315,2,1,Legon
3481,42,technician,married,secondary,0,994,1,0,149,1,1,Dansoman
3482,26,admin.,single,secondary,0,96,0,0,349,1,1,Adjei Kojo
3483,46,management,married,tertiary,0,1600,1,1,1244,1,1,Adenta
3484,40,admin.,single,secondary,0,100,1,0,221,1,1,Lapaz (Accra)
3485,39,admin.,married,secondary,0,260,1,0,175,2,1,Kokrobite
3486,58,self-employed,married,primary,0,1013,1,0,206,1,1,Dawhenya
3487,42,blue-collar,married,secondary,0,413,1,0,589,2,1,Kokomlemle
3488,31,services,single,secondary,0,181,0,0,182,1,1,Dansoman
3489,21,student,single,secondary,0,123,0,0,449,1,1,Korle Gonno
3490,35,self-employed,single,tertiary,0,353,0,0,582,1,1,Ablekuma
3491,50,technician,divorced,unknown,0,2794,0,0,1336,2,1,Dawhenya
3492,36,management,single,tertiary,0,3850,1,0,239,2,1,East Legon
3493,75,retired,married,primary,0,2970,0,0,641,1,1,Kokomlemle
3494,20,student,single,primary,0,6991,0,0,178,2,1,Abokobi
3495,57,admin.,single,secondary,0,2223,0,0,1064,1,1,Christian Village
3496,41,management,married,tertiary,0,27696,0,0,147,2,1,Abeka-Lapaz
3497,59,technician,married,secondary,0,116,0,0,398,4,1,Airport City Accra
3498,36,management,married,tertiary,0,2987,1,0,307,1,1,Haatso
3499,18,student,single,primary,0,608,0,0,267,1,1,Labadi
3500,34,management,single,tertiary,0,48,1,0,810,3,1,Adenta
3501,55,management,married,primary,0,113,0,0,306,1,1,Dawhenya
3502,33,blue-collar,single,secondary,0,498,0,0,338,2,1,Ada Foah
3503,43,technician,married,tertiary,0,2643,0,0,188,3,1,Abelemkpe
3504,34,services,married,secondary,0,1337,0,0,255,2,1,Adjei Kojo
3505,35,services,married,unknown,0,618,0,0,293,1,1,Akweteyman
3506,43,technician,single,secondary,0,451,0,0,289,2,1,East Legon
3507,74,retired,married,primary,0,0,0,0,562,2,1,Christian Village
3508,45,unemployed,divorced,primary,1,11,0,0,489,5,1,Adjei Kojo
3509,38,blue-collar,married,secondary,0,1165,1,0,784,3,1,Adjen Kotoku
3510,32,management,single,tertiary,0,2465,0,0,414,1,1,Haatso
3511,29,admin.,single,tertiary,0,41,1,0,148,2,1,Kaneshie
3512,31,admin.,married,secondary,0,35,0,0,315,2,1,Dawhenya
3513,50,services,married,secondary,0,3169,0,0,399,1,1,Adenta East
3514,44,technician,divorced,secondary,0,14,0,0,234,1,1,Darkuman
3515,23,student,single,secondary,0,431,0,0,496,2,1,Lashibi
3516,56,management,married,tertiary,0,616,0,0,293,2,1,Abeka-Lapaz
3517,76,retired,married,primary,0,3324,0,0,227,2,1,Ada Kasseh
3518,28,technician,single,secondary,0,113,0,0,204,3,1,Abossey Okai
3519,34,management,single,tertiary,0,13014,0,0,738,1,1,Ada Kasseh
3520,56,retired,married,primary,0,9367,0,0,320,2,1,Adjei Kojo
3521,45,management,single,tertiary,0,2067,1,0,393,2,1,Adabraka
3522,36,technician,single,secondary,0,376,0,0,479,1,1,Adjen Kotoku
3523,57,retired,single,tertiary,0,842,0,0,284,3,1,Madina
3524,49,technician,married,tertiary,0,1235,0,0,354,3,1,Kokomlemle
3525,49,management,married,tertiary,0,1,0,0,640,2,1,Akweteyman
3526,37,management,married,tertiary,0,1276,0,0,156,2,1,Haatso
3527,46,unemployed,single,tertiary,0,44,0,0,225,1,1,Lashibi
3528,26,admin.,single,secondary,0,255,0,0,209,2,1,"Labone, Accra"
3529,47,unemployed,married,secondary,0,926,0,0,436,1,1,Adenta
3530,36,management,married,primary,0,1506,0,0,326,3,1,Accra
3531,37,student,single,unknown,0,444,0,0,137,1,1,Accra
3532,62,management,married,tertiary,0,557,0,0,185,1,1,Sakumono
3533,26,blue-collar,single,secondary,0,535,0,0,125,1,1,Labadi
3534,45,management,married,tertiary,0,2671,0,0,94,4,1,Accra New Town
3535,63,technician,married,secondary,0,896,1,0,276,2,1,Darkuman
3536,25,management,single,tertiary,0,528,0,0,201,1,1,Haatso
3537,60,retired,married,unknown,0,209,0,0,391,3,1,Airport City Accra
3538,44,management,married,tertiary,0,226,1,0,190,3,1,Legon
3539,33,unemployed,single,tertiary,0,1974,0,0,498,2,1,Accra New Town
3540,39,entrepreneur,married,tertiary,0,942,1,0,880,3,1,Dawhenya
3541,46,blue-collar,married,unknown,0,336,1,0,260,3,1,Adenta
3542,42,admin.,married,primary,0,-306,1,0,308,1,1,Kuntunse
3543,56,management,married,unknown,0,4623,0,0,348,1,1,Adjei Kojo
3544,82,retired,married,secondary,0,276,0,0,199,1,1,Christian Village
3545,77,retired,married,tertiary,0,0,0,0,286,1,1,Accra
3546,36,services,single,tertiary,0,1189,0,0,220,1,1,Abossey Okai
3547,35,management,single,tertiary,0,431,0,0,343,2,1,Ada Foah
3548,50,technician,married,secondary,0,2218,1,0,711,1,1,Dansoman
3549,62,retired,married,secondary,0,1495,0,0,606,1,1,Kwabenya
3550,26,management,single,tertiary,0,828,1,0,156,1,1,Kaneshie
3551,55,management,married,tertiary,0,12972,0,0,205,1,1,Accra
3552,22,student,single,secondary,0,948,0,0,215,1,1,Haatso
3553,30,student,single,secondary,0,48,0,0,161,1,1,Accra
3554,34,housemaid,married,tertiary,0,0,0,0,148,1,1,Abossey Okai
3555,31,management,married,tertiary,0,537,1,0,216,1,1,Dansoman
3556,55,technician,married,secondary,0,1938,0,1,193,1,1,Abeka-Lapaz
3557,49,technician,single,secondary,0,9131,1,0,532,1,1,Abelemkpe
3558,67,retired,divorced,tertiary,0,443,0,0,441,1,1,Kokomlemle
3559,43,admin.,married,secondary,0,132,0,0,574,1,1,Korle Gonno
3560,25,technician,single,tertiary,0,3411,0,0,225,2,1,Ada Foah
3561,59,retired,divorced,secondary,0,1,0,0,335,1,1,Dansoman
3562,44,admin.,married,secondary,0,10905,0,0,240,2,1,Kwashieman
3563,42,management,married,tertiary,0,976,0,0,164,1,1,Christian Village
3564,29,management,single,tertiary,0,2531,0,0,634,1,1,Lashibi
3565,32,management,married,tertiary,0,1270,0,0,232,3,1,Kwashieman
3566,30,management,single,tertiary,0,5359,0,0,145,1,1,Haatso
3567,38,technician,married,secondary,0,10596,0,0,195,1,1,Christian Village
3568,22,student,single,tertiary,0,691,0,0,338,1,1,Kwabenya
3569,25,entrepreneur,single,tertiary,0,347,0,0,267,1,1,Akweteyman
3570,34,self-employed,single,tertiary,0,9962,0,0,474,1,1,Kwashieman
3571,27,technician,single,tertiary,0,11862,0,0,217,1,1,Adenta
3572,35,management,single,tertiary,0,1756,0,0,195,1,1,"Cantonments, Accra"
3573,45,housemaid,married,secondary,0,4068,0,0,184,1,1,"Cantonments, Accra"
3574,42,management,married,primary,0,5310,1,0,273,1,1,Abossey Okai
3575,20,student,single,secondary,0,215,0,0,228,4,1,Adenta
3576,60,admin.,married,secondary,0,106,0,0,216,3,1,Labadi
3577,47,management,married,tertiary,0,0,0,1,374,1,1,Lapaz (Accra)
3578,25,student,single,secondary,0,469,0,0,273,1,1,Kwashieman
3579,65,retired,married,secondary,0,2326,0,1,276,1,1,Adjen Kotoku
3580,50,technician,married,secondary,0,3370,0,0,531,2,1,Haatso
3581,22,student,single,secondary,0,144,0,0,116,1,1,Adenta
3582,43,admin.,single,secondary,0,733,1,0,126,1,1,Achimota
3583,53,retired,divorced,tertiary,0,-309,1,0,343,2,1,Kokomlemle
3584,71,retired,divorced,secondary,0,5584,0,0,534,3,1,Adabraka
3585,28,blue-collar,married,secondary,0,61,1,0,744,1,1,Adabraka
3586,59,unemployed,married,secondary,0,1047,0,0,438,1,1,Abossey Okai
3587,29,management,single,tertiary,0,265,0,0,130,2,1,Legon
3588,51,technician,married,secondary,0,117,0,0,467,2,1,Adabraka
3589,48,housemaid,married,tertiary,0,5473,0,0,232,2,1,Ada Kasseh
3590,37,blue-collar,married,primary,0,106,1,0,511,1,1,Kwashieman
3591,37,technician,married,tertiary,0,127,1,0,192,1,1,Lapaz (Accra)
3592,64,retired,married,tertiary,0,380,0,0,479,1,1,Dansoman
3593,69,retired,married,secondary,0,0,0,0,412,2,1,Akweteyman
3594,36,management,married,tertiary,0,255,0,0,242,6,1,Abeka-Lapaz
3595,43,services,married,secondary,0,2145,0,0,291,2,1,Adenta
3596,63,housemaid,married,primary,0,91,0,0,128,3,1,Abelemkpe
3597,70,retired,married,secondary,0,1853,0,0,314,1,1,Lapaz (Accra)
3598,60,technician,single,primary,0,11262,0,0,323,1,1,Adabraka
3599,86,retired,divorced,primary,0,0,0,0,189,1,1,Lapaz (Accra)
3600,72,retired,married,secondary,0,1129,0,0,186,1,1,Adenta
3601,60,retired,married,tertiary,0,108,0,0,624,1,1,Adenta East
3602,43,management,single,tertiary,0,1696,1,0,257,1,1,Adjei Kojo
3603,57,management,divorced,unknown,0,854,0,0,700,4,1,Christian Village
3604,28,management,single,tertiary,0,223,1,0,157,2,1,Adjen Kotoku
